"","sample_identifier","volume_imaged","name","Abundance","use_id","use_taxon_level","use_higher_rank","gps_furuno_latitude","gps_furuno_longitude"
"936","D20180202T212443_IFCB102",3.35974729583333,"Pseudo nitzschia",1,NA,NA,NA,40.0995,-70.8828
"937","D20180203T073635_IFCB102",3.5137648625,"Pseudo nitzschia",1,NA,NA,NA,40.0906,-70.895
"938","D20180203T075856_IFCB102",3.50503338333333,"Pseudo nitzschia",1,NA,NA,NA,40.0604,-70.8861
"939","D20180203T082118_IFCB102",3.6221157875,"Pseudo nitzschia",1,NA,NA,NA,40.029,-70.8855
"940","D20180203T090601_IFCB102",3.52427943333333,"Pseudo nitzschia",1,NA,NA,NA,39.9621,-70.8828
"941","D20180203T095043_IFCB102",3.52492206666667,"Pseudo nitzschia",2,NA,NA,NA,39.9065,-70.8714
"942","D20180203T105748_IFCB102",3.59150475833333,"Pseudo nitzschia",1,NA,NA,NA,39.7801,-70.8695
"943","D20180203T135638_IFCB102",3.59562635416667,"Pseudo nitzschia",1,NA,NA,NA,39.7758,-70.7882
"944","D20180203T141900_IFCB102",3.64952740416667,"Pseudo nitzschia",1,NA,NA,NA,39.7785,-70.865
"945","D20180203T174012_IFCB102",3.43624390416667,"Pseudo nitzschia",1,NA,NA,NA,39.7696,-70.8855
"946","D20180203T182455_IFCB102",3.43319251666667,"Pseudo nitzschia",2,NA,NA,NA,39.7621,-70.8899
"947","D20180203T184716_IFCB102",3.374855875,"Pseudo nitzschia",2,NA,NA,NA,39.7536,-70.8911
"948","D20180203T190938_IFCB102",3.36366889166667,"Pseudo nitzschia",1,NA,NA,NA,39.7549,-70.8882
"949","D20180203T193159_IFCB102",3.388847575,"Pseudo nitzschia",3,NA,NA,NA,39.7719,-70.8761
"950","D20180203T225313_IFCB102",3.41269184166667,"Pseudo nitzschia",2,NA,NA,NA,39.9298,-70.8873
"951","D20180203T231534_IFCB102",3.45249735833333,"Pseudo nitzschia",3,NA,NA,NA,39.9249,-70.8863
"952","D20180204T000017_IFCB102",3.54039444166667,"Pseudo nitzschia",3,NA,NA,NA,39.909,-70.8886
"953","D20180204T012943_IFCB102",3.3047651625,"Pseudo nitzschia",1,NA,NA,NA,40.0241,-70.8977
"954","D20180204T015204_IFCB102",3.44479954166667,"Pseudo nitzschia",2,NA,NA,NA,40.0556,-70.8896
"955","D20180204T021426_IFCB102",3.49946875833333,"Pseudo nitzschia",1,NA,NA,NA,40.085,-70.8809
"956","D20180204T025908_IFCB102",3.567010925,"Pseudo nitzschia",1,NA,NA,NA,40.088,-70.8601
"957","D20180204T042834_IFCB102",3.59560605,"Pseudo nitzschia",1,NA,NA,NA,40.0832,-70.8579
"958","D20180204T051317_IFCB102",3.78930787083333,"Pseudo nitzschia",3,NA,NA,NA,40.1764,-70.8716
"959","D20180204T055759_IFCB102",3.81367555416667,"Pseudo nitzschia",1,NA,NA,NA,40.2166,-70.8631
"960","D20180204T062021_IFCB102",3.7847423875,"Pseudo nitzschia",1,NA,NA,NA,40.2085,-70.8629
"961","D20180204T064242_IFCB102",3.7755081,"Pseudo nitzschia",1,NA,NA,NA,40.2014,-70.8637
"962","D20180204T070503_IFCB102",3.74023883333333,"Pseudo nitzschia",3,NA,NA,NA,40.2178,-70.8511
"963","D20180204T102615_IFCB102",4.04795369583333,"Pseudo nitzschia",7,NA,NA,NA,40.5023,-70.8653
"964","D20180204T104837_IFCB102",4.06318784166667,"Pseudo nitzschia",5,NA,NA,NA,40.5291,-70.8844
"965","D20180204T111058_IFCB102",4.0618455125,"Pseudo nitzschia",9,NA,NA,NA,40.5258,-70.8823
"966","D20180204T113319_IFCB102",4.09081607916667,"Pseudo nitzschia",12,NA,NA,NA,40.5724,-70.8821
"967","D20180204T115540_IFCB102",4.107019975,"Pseudo nitzschia",12,NA,NA,NA,40.6315,-70.8823
"968","D20180204T121802_IFCB102",3.9345249375,"Pseudo nitzschia",15,NA,NA,NA,40.6886,-70.8836
"969","D20180204T124023_IFCB102",3.91480774583333,"Pseudo nitzschia",15,NA,NA,NA,40.6949,-70.8812
"970","D20180204T130244_IFCB102",3.90839815,"Pseudo nitzschia",7,NA,NA,NA,40.7041,-70.8819
"971","D20180204T132506_IFCB102",3.89400857083333,"Pseudo nitzschia",15,NA,NA,NA,40.7637,-70.8788
"972","D20180204T134727_IFCB102",4.0338559125,"Pseudo nitzschia",7,NA,NA,NA,40.8241,-70.8809
"973","D20180204T140948_IFCB102",4.03016445416667,"Pseudo nitzschia",14,NA,NA,NA,40.8627,-70.8828
"974","D20180204T143210_IFCB102",4.04261894166667,"Pseudo nitzschia",22,NA,NA,NA,40.8595,-70.8809
"975","D20180204T145431_IFCB102",4.0238949375,"Pseudo nitzschia",18,NA,NA,NA,40.8517,-70.8804
"976","D20180204T151652_IFCB102",4.06289185416667,"Pseudo nitzschia",15,NA,NA,NA,40.8759,-70.8815
"977","D20180204T153914_IFCB102",4.1381946625,"Pseudo nitzschia",21,NA,NA,NA,40.9322,-70.8821
"978","D20180204T160135_IFCB102",4.30181985833333,"Pseudo nitzschia",11,NA,NA,NA,40.9698,-70.8813
"979","D20180204T162356_IFCB102",4.3277898875,"Pseudo nitzschia",11,NA,NA,NA,40.9953,-70.8801
"980","D20180204T164617_IFCB102",4.2835282,"Pseudo nitzschia",5,NA,NA,NA,41.0178,-70.8808
"981","D20180204T173600_IFCB102",4.24324062083333,"Pseudo nitzschia",1,NA,NA,NA,41.0326,-70.8815
"982","D20180204T175821_IFCB102",4.21860883333333,"Pseudo nitzschia",1,NA,NA,NA,41.0309,-70.8825
"983","D20180204T182042_IFCB102",4.0457675625,"Pseudo nitzschia",2,NA,NA,NA,41.0296,-70.881
"984","D20180204T192746_IFCB102",4.1373472125,"Pseudo nitzschia",3,NA,NA,NA,41.0215,-70.8811
"985","D20180204T195008_IFCB102",4.10384851666667,"Pseudo nitzschia",2,NA,NA,NA,41.075,-70.8819
"986","D20180204T201229_IFCB102",4.04670484166667,"Pseudo nitzschia",1,NA,NA,NA,41.1281,-70.8814
"987","D20180204T203450_IFCB102",4.12056120833333,"Pseudo nitzschia",4,NA,NA,NA,41.1827,-70.8832
"988","D20180204T205712_IFCB102",4.0233097,"Pseudo nitzschia",4,NA,NA,NA,41.1968,-70.8825
"989","D20180204T211933_IFCB102",4.077338025,"Pseudo nitzschia",1,NA,NA,NA,41.1977,-70.885
"990","D20180204T214154_IFCB102",4.093372025,"Pseudo nitzschia",3,NA,NA,NA,41.1887,-70.8523
"991","D20180205T042420_IFCB102",4.0569351125,"Pseudo nitzschia",5,NA,NA,NA,41.1899,-70.8816
"992","D20180131T180620_IFCB109",4.19464714583333,"Rhizosolenia",38,149069,"genus","Diatom",41.1975,-70.8792
"993","D20180131T182933_IFCB109",1.6548032125,"Rhizosolenia",11,149069,"genus","Diatom",41.1924,-70.8756
"994","D20180131T184315_IFCB109",4.27172664583333,"Rhizosolenia",29,149069,"genus","Diatom",41.1987,-70.8848
"995","D20180131T190627_IFCB109",2.73107427083333,"Rhizosolenia",20,149069,"genus","Diatom",41.1972,-70.8812
"996","D20180131T201102_IFCB109",2.92914966666667,"Rhizosolenia",23,149069,"genus","Diatom",41.197,-70.885
"997","D20180131T202832_IFCB109",4.1607151875,"Rhizosolenia",19,149069,"genus","Diatom",41.1979,-70.8837
"998","D20180131T205153_IFCB109",4.195555675,"Rhizosolenia",23,149069,"genus","Diatom",41.1921,-70.883
"999","D20180131T211514_IFCB109",4.144428075,"Rhizosolenia",2,149069,"genus","Diatom",41.1987,-70.8814
"1000","D20180131T213836_IFCB109",4.15178905416667,"Rhizosolenia",1,149069,"genus","Diatom",41.197,-70.8937
"1001","D20180201T103729_IFCB102",3.99101885416667,"Rhizosolenia",56,149069,"genus","Diatom",40.8413,-70.8868
"1002","D20180201T110037_IFCB102",4.0412721,"Rhizosolenia",71,149069,"genus","Diatom",40.8155,-70.8831
"1003","D20180201T112345_IFCB102",4.021843225,"Rhizosolenia",62,149069,"genus","Diatom",40.7681,-70.8797
"1004","D20180201T114755_IFCB102",4.12785991666667,"Rhizosolenia",43,149069,"genus","Diatom",40.7175,-70.8785
"1005","D20180201T163055_IFCB102",4.04907246666667,"Rhizosolenia",2,149069,"genus","Diatom",40.6942,-70.9884
"1006","D20180201T191037_IFCB102",4.242025075,"Rhizosolenia",26,149069,"genus","Diatom",40.6987,-70.8862
"1007","D20180201T193325_IFCB102",4.22867269166667,"Rhizosolenia",19,149069,"genus","Diatom",40.6923,-70.8842
"1008","D20180201T195614_IFCB102",4.2515781625,"Rhizosolenia",22,149069,"genus","Diatom",40.6871,-70.8833
"1009","D20180201T201903_IFCB102",4.19167631666667,"Rhizosolenia",16,149069,"genus","Diatom",40.6784,-70.8812
"1010","D20180201T204151_IFCB102",4.26345694166667,"Rhizosolenia",11,149069,"genus","Diatom",40.673,-70.885
"1011","D20180201T210440_IFCB102",4.34358725,"Rhizosolenia",9,149069,"genus","Diatom",40.6653,-70.8921
"1012","D20180201T212729_IFCB102",4.2316007125,"Rhizosolenia",31,149069,"genus","Diatom",40.6584,-70.896
"1013","D20180201T215017_IFCB102",4.16633765416667,"Rhizosolenia",28,149069,"genus","Diatom",40.6352,-70.8973
"1014","D20180201T221306_IFCB102",4.00078299166667,"Rhizosolenia",20,149069,"genus","Diatom",40.5879,-70.8945
"1015","D20180201T223555_IFCB102",3.83008190416667,"Rhizosolenia",3,149069,"genus","Diatom",40.5431,-70.8855
"1016","D20180201T225844_IFCB102",3.74634749583333,"Rhizosolenia",2,149069,"genus","Diatom",40.5294,-70.8858
"1017","D20180201T232132_IFCB102",3.71929327916667,"Rhizosolenia",5,149069,"genus","Diatom",40.5265,-70.8907
"1018","D20180202T000710_IFCB102",3.81870549583333,"Rhizosolenia",2,149069,"genus","Diatom",40.5193,-70.8996
"1019","D20180202T005247_IFCB102",3.82806895833333,"Rhizosolenia",1,149069,"genus","Diatom",40.5289,-70.8836
"1020","D20180202T011536_IFCB102",3.89608572916667,"Rhizosolenia",1,149069,"genus","Diatom",40.5261,-70.8855
"1021","D20180202T013825_IFCB102",3.94887341666667,"Rhizosolenia",3,149069,"genus","Diatom",40.5226,-70.8885
"1022","D20180202T020114_IFCB102",4.04016969583333,"Rhizosolenia",2,149069,"genus","Diatom",40.4718,-70.8857
"1023","D20180202T022403_IFCB102",4.08414170833333,"Rhizosolenia",8,149069,"genus","Diatom",40.4144,-70.8819
"1024","D20180202T100018_IFCB102",4.06955295,"Rhizosolenia",3,149069,"genus","Diatom",40.3526,-70.8805
"1025","D20180202T102306_IFCB102",4.0053288875,"Rhizosolenia",2,149069,"genus","Diatom",40.3486,-70.8798
"1026","D20180202T110844_IFCB102",4.01638262916667,"Rhizosolenia",1,149069,"genus","Diatom",40.3517,-70.8931
"1027","D20180202T113133_IFCB102",3.84726926666667,"Rhizosolenia",2,149069,"genus","Diatom",40.3406,-70.8977
"1028","D20180202T115422_IFCB102",3.89298317083333,"Rhizosolenia",1,149069,"genus","Diatom",40.3215,-70.8931
"1029","D20180202T123959_IFCB102",3.91305275,"Rhizosolenia",2,149069,"genus","Diatom",40.2826,-70.8863
"1030","D20180202T134826_IFCB102",3.57128686666667,"Rhizosolenia",1,149069,"genus","Diatom",40.2217,-70.8737
"1031","D20180202T145652_IFCB102",3.51264455833333,"Rhizosolenia",1,149069,"genus","Diatom",40.2159,-70.8906
"1032","D20180202T151941_IFCB102",3.51807336666667,"Rhizosolenia",1,149069,"genus","Diatom",40.2146,-70.8952
"1033","D20180203T082118_IFCB102",3.6221157875,"Rhizosolenia",1,149069,"genus","Diatom",40.029,-70.8855
"1034","D20180203T084339_IFCB102",3.49342852083333,"Rhizosolenia",1,149069,"genus","Diatom",39.9953,-70.8838
"1035","D20180203T141900_IFCB102",3.64952740416667,"Rhizosolenia",1,149069,"genus","Diatom",39.7785,-70.865
"1036","D20180203T190938_IFCB102",3.36366889166667,"Rhizosolenia",1,149069,"genus","Diatom",39.7549,-70.8882
"1037","D20180204T002238_IFCB102",3.50142232916667,"Rhizosolenia",1,149069,"genus","Diatom",39.8972,-70.8908
"1038","D20180204T045055_IFCB102",3.6385875125,"Rhizosolenia",1,149069,"genus","Diatom",40.1216,-70.8654
"1039","D20180204T053538_IFCB102",3.83007345,"Rhizosolenia",1,149069,"genus","Diatom",40.2219,-70.873
"1040","D20180204T102615_IFCB102",4.04795369583333,"Rhizosolenia",7,149069,"genus","Diatom",40.5023,-70.8653
"1041","D20180204T104837_IFCB102",4.06318784166667,"Rhizosolenia",13,149069,"genus","Diatom",40.5291,-70.8844
"1042","D20180204T111058_IFCB102",4.0618455125,"Rhizosolenia",13,149069,"genus","Diatom",40.5258,-70.8823
"1043","D20180204T113319_IFCB102",4.09081607916667,"Rhizosolenia",7,149069,"genus","Diatom",40.5724,-70.8821
"1044","D20180204T115540_IFCB102",4.107019975,"Rhizosolenia",18,149069,"genus","Diatom",40.6315,-70.8823
"1045","D20180204T121802_IFCB102",3.9345249375,"Rhizosolenia",21,149069,"genus","Diatom",40.6886,-70.8836
"1046","D20180204T124023_IFCB102",3.91480774583333,"Rhizosolenia",17,149069,"genus","Diatom",40.6949,-70.8812
"1047","D20180204T130244_IFCB102",3.90839815,"Rhizosolenia",11,149069,"genus","Diatom",40.7041,-70.8819
"1048","D20180204T132506_IFCB102",3.89400857083333,"Rhizosolenia",23,149069,"genus","Diatom",40.7637,-70.8788
"1049","D20180204T134727_IFCB102",4.0338559125,"Rhizosolenia",29,149069,"genus","Diatom",40.8241,-70.8809
"1050","D20180204T140948_IFCB102",4.03016445416667,"Rhizosolenia",28,149069,"genus","Diatom",40.8627,-70.8828
"1051","D20180204T143210_IFCB102",4.04261894166667,"Rhizosolenia",20,149069,"genus","Diatom",40.8595,-70.8809
"1052","D20180204T145431_IFCB102",4.0238949375,"Rhizosolenia",35,149069,"genus","Diatom",40.8517,-70.8804
"1053","D20180204T151652_IFCB102",4.06289185416667,"Rhizosolenia",17,149069,"genus","Diatom",40.8759,-70.8815
"1054","D20180204T153914_IFCB102",4.1381946625,"Rhizosolenia",39,149069,"genus","Diatom",40.9322,-70.8821
"1055","D20180204T160135_IFCB102",4.30181985833333,"Rhizosolenia",18,149069,"genus","Diatom",40.9698,-70.8813
"1056","D20180204T162356_IFCB102",4.3277898875,"Rhizosolenia",12,149069,"genus","Diatom",40.9953,-70.8801
"1057","D20180204T164617_IFCB102",4.2835282,"Rhizosolenia",9,149069,"genus","Diatom",41.0178,-70.8808
"1058","D20180204T170839_IFCB102",0.868225125,"Rhizosolenia",4,149069,"genus","Diatom",41.0359,-70.8802
"1059","D20180204T173600_IFCB102",4.24324062083333,"Rhizosolenia",2,149069,"genus","Diatom",41.0326,-70.8815
"1060","D20180204T175821_IFCB102",4.21860883333333,"Rhizosolenia",3,149069,"genus","Diatom",41.0309,-70.8825
"1061","D20180204T182042_IFCB102",4.0457675625,"Rhizosolenia",2,149069,"genus","Diatom",41.0296,-70.881
"1062","D20180204T184304_IFCB102",4.11246663333333,"Rhizosolenia",2,149069,"genus","Diatom",41.0281,-70.8786
"1063","D20180204T190525_IFCB102",4.121691125,"Rhizosolenia",2,149069,"genus","Diatom",41.0193,-70.8769
"1064","D20180204T192746_IFCB102",4.1373472125,"Rhizosolenia",3,149069,"genus","Diatom",41.0215,-70.8811
"1065","D20180204T195008_IFCB102",4.10384851666667,"Rhizosolenia",3,149069,"genus","Diatom",41.075,-70.8819
"1066","D20180204T201229_IFCB102",4.04670484166667,"Rhizosolenia",7,149069,"genus","Diatom",41.1281,-70.8814
"1067","D20180204T203450_IFCB102",4.12056120833333,"Rhizosolenia",2,149069,"genus","Diatom",41.1827,-70.8832
"1068","D20180204T205712_IFCB102",4.0233097,"Rhizosolenia",8,149069,"genus","Diatom",41.1968,-70.8825
"1069","D20180204T211933_IFCB102",4.077338025,"Rhizosolenia",2,149069,"genus","Diatom",41.1977,-70.885
"1070","D20180204T214154_IFCB102",4.093372025,"Rhizosolenia",12,149069,"genus","Diatom",41.1887,-70.8523
"1071","D20180205T042420_IFCB102",4.0569351125,"Rhizosolenia",4,149069,"genus","Diatom",41.1899,-70.8816
"1072","D20180131T180620_IFCB109",4.19464714583333,"Skeletonema",16,149073,"genus","Diatom",41.1975,-70.8792
"1073","D20180131T182933_IFCB109",1.6548032125,"Skeletonema",8,149073,"genus","Diatom",41.1924,-70.8756
"1074","D20180131T184315_IFCB109",4.27172664583333,"Skeletonema",11,149073,"genus","Diatom",41.1987,-70.8848
"1075","D20180131T190627_IFCB109",2.73107427083333,"Skeletonema",6,149073,"genus","Diatom",41.1972,-70.8812
"1076","D20180131T201102_IFCB109",2.92914966666667,"Skeletonema",10,149073,"genus","Diatom",41.197,-70.885
"1077","D20180131T202832_IFCB109",4.1607151875,"Skeletonema",15,149073,"genus","Diatom",41.1979,-70.8837
"1078","D20180131T205153_IFCB109",4.195555675,"Skeletonema",3,149073,"genus","Diatom",41.1921,-70.883
"1079","D20180131T211514_IFCB109",4.144428075,"Skeletonema",10,149073,"genus","Diatom",41.1987,-70.8814
"1080","D20180131T213836_IFCB109",4.15178905416667,"Skeletonema",13,149073,"genus","Diatom",41.197,-70.8937
"1081","D20180201T103729_IFCB102",3.99101885416667,"Skeletonema",1,149073,"genus","Diatom",40.8413,-70.8868
"1082","D20180201T110037_IFCB102",4.0412721,"Skeletonema",7,149073,"genus","Diatom",40.8155,-70.8831
"1083","D20180201T112345_IFCB102",4.021843225,"Skeletonema",1,149073,"genus","Diatom",40.7681,-70.8797
"1084","D20180201T114755_IFCB102",4.12785991666667,"Skeletonema",2,149073,"genus","Diatom",40.7175,-70.8785
"1085","D20180201T165344_IFCB102",4.03059722083333,"Skeletonema",2,149073,"genus","Diatom",40.6958,-71.0478
"1086","D20180201T171633_IFCB102",4.049425925,"Skeletonema",1,149073,"genus","Diatom",40.6969,-71.1019
"1087","D20180201T191037_IFCB102",4.242025075,"Skeletonema",1,149073,"genus","Diatom",40.6987,-70.8862
"1088","D20180201T195614_IFCB102",4.2515781625,"Skeletonema",2,149073,"genus","Diatom",40.6871,-70.8833
"1089","D20180201T201903_IFCB102",4.19167631666667,"Skeletonema",1,149073,"genus","Diatom",40.6784,-70.8812
"1090","D20180201T204151_IFCB102",4.26345694166667,"Skeletonema",1,149073,"genus","Diatom",40.673,-70.885
"1091","D20180201T210440_IFCB102",4.34358725,"Skeletonema",1,149073,"genus","Diatom",40.6653,-70.8921
"1092","D20180201T215017_IFCB102",4.16633765416667,"Skeletonema",2,149073,"genus","Diatom",40.6352,-70.8973
"1093","D20180201T221306_IFCB102",4.00078299166667,"Skeletonema",2,149073,"genus","Diatom",40.5879,-70.8945
"1094","D20180201T223555_IFCB102",3.83008190416667,"Skeletonema",3,149073,"genus","Diatom",40.5431,-70.8855
"1095","D20180201T225844_IFCB102",3.74634749583333,"Skeletonema",5,149073,"genus","Diatom",40.5294,-70.8858
"1096","D20180201T232132_IFCB102",3.71929327916667,"Skeletonema",5,149073,"genus","Diatom",40.5265,-70.8907
"1097","D20180201T234421_IFCB102",3.78156844166667,"Skeletonema",4,149073,"genus","Diatom",40.5227,-70.8958
"1098","D20180202T000710_IFCB102",3.81870549583333,"Skeletonema",3,149073,"genus","Diatom",40.5193,-70.8996
"1099","D20180202T005247_IFCB102",3.82806895833333,"Skeletonema",5,149073,"genus","Diatom",40.5289,-70.8836
"1100","D20180202T011536_IFCB102",3.89608572916667,"Skeletonema",5,149073,"genus","Diatom",40.5261,-70.8855
"1101","D20180202T013825_IFCB102",3.94887341666667,"Skeletonema",8,149073,"genus","Diatom",40.5226,-70.8885
"1102","D20180202T020114_IFCB102",4.04016969583333,"Skeletonema",5,149073,"genus","Diatom",40.4718,-70.8857
"1103","D20180202T022403_IFCB102",4.08414170833333,"Skeletonema",5,149073,"genus","Diatom",40.4144,-70.8819
"1104","D20180202T024651_IFCB102",4.06356522083333,"Skeletonema",3,149073,"genus","Diatom",40.3594,-70.8754
"1105","D20180202T085151_IFCB102",4.10165518333333,"Skeletonema",4,149073,"genus","Diatom",40.3569,-70.8843
"1106","D20180202T091440_IFCB102",4.07661592916667,"Skeletonema",7,149073,"genus","Diatom",40.359,-70.8799
"1107","D20180202T093729_IFCB102",4.0744867375,"Skeletonema",7,149073,"genus","Diatom",40.3556,-70.8797
"1108","D20180202T100018_IFCB102",4.06955295,"Skeletonema",4,149073,"genus","Diatom",40.3526,-70.8805
"1109","D20180202T102306_IFCB102",4.0053288875,"Skeletonema",8,149073,"genus","Diatom",40.3486,-70.8798
"1110","D20180202T104555_IFCB102",4.06256842083333,"Skeletonema",2,149073,"genus","Diatom",40.3505,-70.8821
"1111","D20180202T110844_IFCB102",4.01638262916667,"Skeletonema",1,149073,"genus","Diatom",40.3517,-70.8931
"1112","D20180202T113133_IFCB102",3.84726926666667,"Skeletonema",3,149073,"genus","Diatom",40.3406,-70.8977
"1113","D20180202T115422_IFCB102",3.89298317083333,"Skeletonema",2,149073,"genus","Diatom",40.3215,-70.8931
"1114","D20180202T121710_IFCB102",3.9170456,"Skeletonema",5,149073,"genus","Diatom",40.3021,-70.8892
"1115","D20180202T123959_IFCB102",3.91305275,"Skeletonema",1,149073,"genus","Diatom",40.2826,-70.8863
"1116","D20180202T132537_IFCB102",3.65955532916667,"Skeletonema",3,149073,"genus","Diatom",40.2397,-70.8796
"1117","D20180202T134826_IFCB102",3.57128686666667,"Skeletonema",1,149073,"genus","Diatom",40.2217,-70.8737
"1118","D20180202T141115_IFCB102",3.54611527083333,"Skeletonema",1,149073,"genus","Diatom",40.2193,-70.88
"1119","D20180202T143403_IFCB102",3.55167065416667,"Skeletonema",2,149073,"genus","Diatom",40.2172,-70.8862
"1120","D20180202T151941_IFCB102",3.51807336666667,"Skeletonema",2,149073,"genus","Diatom",40.2146,-70.8952
"1121","D20180202T171345_IFCB102",3.52460061666667,"Skeletonema",4,149073,"genus","Diatom",40.2056,-70.8949
"1122","D20180202T173634_IFCB102",3.54809890416667,"Skeletonema",2,149073,"genus","Diatom",40.1847,-70.8603
"1123","D20180202T210154_IFCB102",3.34616410833333,"Skeletonema",2,149073,"genus","Diatom",40.1106,-70.8616
"1124","D20180202T212443_IFCB102",3.35974729583333,"Skeletonema",1,149073,"genus","Diatom",40.0995,-70.8828
